"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"04100";"2110141";"25";"l";"Non";"Non"
2022;"04100";"2110143";"16";"l";"Non";"Non"
2022;"04100";"2110147";"7";"kg";"Non";"Non"
2022;"04100";"2110149";"22.4";"l";"Oui";"Non"
2022;"04100";"2110150";"7.2";"l";"Oui";"Non"
2022;"04100";"2110179";"24.17";"kg";"Non";"Non"
2022;"04100";"2110180";"0.4";"kg";"Oui";"Non"
2022;"04100";"2120081";"83";"l";"Non";"Non"
2022;"04100";"2120087";"35";"kg";"Non";"Non"
2022;"04100";"2120130";"0.84";"kg";"Non";"Non"
2022;"04100";"2120143";"20";"l";"Non";"Non"
2022;"04100";"2120177";"2";"kg";"Non";"Non"
2022;"04100";"2130067";"101";"l";"Non";"Non"
2022;"04100";"2130079";"1";"l";"Non";"Non"
2022;"04100";"2130083";"9";"l";"Non";"Non"
2022;"04100";"2130092";"1";"l";"Non";"Non"
2022;"04100";"2130152";"13";"l";"Non";"Non"
2022;"04100";"2130175";"17";"l";"Non";"Non"
2022;"04100";"2130212";"10";"kg";"Non";"Non"
2022;"04100";"2130244";"5";"l";"Non";"Non"
2022;"04100";"2130249";"60";"l";"Non";"Non"
2022;"04100";"2130272";"1.25";"kg";"Non";"Non"
2022;"04100";"2140001";"20.03";"kg";"Non";"Non"
2022;"04100";"2140021";"200";"l";"Non";"Non"
2022;"04100";"2140022";"60";"l";"Non";"Non"
2022;"04100";"2140084";"1300";"l";"Non";"Non"
2022;"04100";"2140090";"260";"l";"Non";"Non"
2022;"04100";"2140147";"20";"l";"Non";"Non"
2022;"04100";"2140168";"0.47";"l";"Non";"Non"
2022;"04100";"2140194";"5";"l";"Non";"Non"
2022;"04100";"2140199";"9";"kg";"Non";"Non"
2022;"04100";"2140252";"27.8";"kg";"Oui";"Non"
2022;"04100";"2140257";"35";"l";"Non";"Non"
2022;"04100";"2150008";"40.5";"kg";"Non";"Non"
2022;"04100";"2150051";"10";"l";"Non";"Non"
2022;"04100";"2150118";"3025";"kg";"Non";"Non"
2022;"04100";"2150140";"560";"l";"Non";"Non"
2022;"04100";"2150179";"10.75";"kg";"Non";"Non"
2022;"04100";"2150417";"1.22";"l";"Oui";"Non"
2022;"04100";"2150483";"20";"kg";"Non";"Non"
2022;"04100";"2150790";"7.95";"kg";"Oui";"Non"
2022;"04100";"2150914";"340";"kg";"Non";"Non"
2022;"04100";"2150964";"1480";"kg";"Non";"Non"
2022;"04100";"2160115";"18.15";"l";"Oui";"Non"
2022;"04100";"2160226";"180";"kg";"Non";"Non"
2022;"04100";"2160475";"200";"kg";"Non";"Non"
2022;"04100";"2160527";"20";"l";"Non";"Non"
2022;"04100";"2160726";"1580";"l";"Non";"Non"
2022;"04100";"2160756";"85";"l";"Non";"Non"
2022;"04100";"2160920";"5";"l";"Non";"Non"
2022;"04100";"2160931";"5";"l";"Non";"Non"
2022;"04100";"2160937";"36";"l";"Non";"Non"
2022;"04100";"2160962";"60";"l";"Non";"Non"
2022;"04100";"2169999";"6";"l";"Non";"Non"
2022;"04100";"2170243";"0.4";"l";"Oui";"Non"
2022;"04100";"2170335";"10";"l";"Non";"Non"
2022;"04100";"2170547";"2";"kg";"Non";"Non"
2022;"04100";"2170687";"280";"kg";"Non";"Non"
2022;"04100";"2171086";"6";"l";"Non";"Non"
2022;"04100";"2171089";"120";"kg";"Non";"Non"
2022;"04100";"2171126";"1.26";"kg";"Non";"Non"
2022;"04100";"2171134";"120";"l";"Non";"Non"
2022;"04100";"2171140";"55";"kg";"Non";"Non"
2022;"04100";"2171307";"12";"kg";"Non";"Non"
2022;"04100";"2180124";"0.05";"l";"Non";"Non"
2022;"04100";"2180337";"180";"kg";"Non";"Non"
2022;"04100";"2180756";"90";"kg";"Non";"Non"
2022;"04100";"2189996";"10";"l";"Non";"Non"
2022;"04100";"2190016";"160";"l";"Non";"Non"
2022;"04100";"2190097";"15";"l";"Non";"Non"
2022;"04100";"2190346";"0.06";"kg";"Oui";"Non"
2022;"04100";"2190467";"5";"l";"Non";"Non"
2022;"04100";"2190811";"26.4";"l";"Oui";"Non"
2022;"04100";"2200059";"0.8";"l";"Oui";"Non"
2022;"04100";"2200197";"1";"l";"Non";"Non"
2022;"04100";"2200339";"80";"l";"Non";"Non"
2022;"04100";"2200354";"10";"kg";"Non";"Non"
2022;"04100";"2200720";"10";"l";"Non";"Non"
2022;"04100";"2210128";"110";"l";"Non";"Non"
2022;"04100";"2210443";"55";"l";"Non";"Non"
2022;"04100";"2210790";"15";"kg";"Non";"Non"
2022;"04100";"5100219";"2400.1";"kg";"Non";"Non"
2022;"04100";"7400755";"75";"kg";"Non";"Non"
2022;"04100";"7700216";"30";"l";"Non";"Non"
2022;"04100";"8400096";"5";"l";"Non";"Non"
2022;"04100";"8400528";"25";"l";"Non";"Non"
2022;"04100";"8400574";"26";"l";"Non";"Non"
2022;"04100";"8400600";"5";"l";"Non";"Non"
2022;"04100";"8600243";"60";"l";"Non";"Non"
2022;"04100";"8700020";"40";"l";"Non";"Non"
2022;"04100";"8800395";"85";"l";"Non";"Non"
2022;"04100";"8800841";"5.5";"l";"Non";"Non"
2022;"04100";"8900564";"5";"l";"Non";"Non"
2022;"04100";"8900681";"20";"l";"Non";"Non"
2022;"04100";"9000184";"15";"l";"Non";"Non"
2022;"04100";"9000490";"80";"l";"Non";"Non"
2022;"04100";"9000741";"10";"l";"Non";"Non"
2022;"04100";"9100296";"5";"l";"Non";"Non"
2022;"04100";"9100418";"5";"l";"Non";"Non"
2022;"04100";"9200214";"3100";"kg";"Non";"Non"
2022;"04100";"9200482";"84";"kg";"Non";"Non"
2022;"04100";"9300032";"10";"l";"Non";"Non"
2022;"04100";"9300285";"96";"l";"Non";"Non"
2022;"04100";"9300322";"10";"l";"Non";"Non"
2022;"04100";"9300487";"10";"l";"Non";"Non"
2022;"04100";"9300490";"25";"kg";"Non";"Non"
2022;"04100";"9300504";"360";"l";"Non";"Non"
2022;"04100";"9400012";"24";"l";"Non";"Non"
2022;"04100";"9400052";"10";"l";"Non";"Non"
2022;"04100";"9400280";"17";"kg";"Non";"Non"
2022;"04100";"9500568";"3";"kg";"Non";"Non"
2022;"04100";"9500649";"48";"kg";"Non";"Non"
2022;"04100";"9600025";"84";"kg";"Non";"Non"
2022;"04100";"9600093";"25";"l";"Non";"Non"
2022;"04100";"9600370";"35";"l";"Non";"Non"
2022;"04100";"9700332";"2";"l";"Non";"Non"
2022;"04100";"9700355";"14";"l";"Non";"Non"
2022;"04100";"9700401";"100";"kg";"Non";"Non"
2022;"04100";"9800018";"45";"l";"Non";"Non"
2022;"04100";"9800076";"118";"l";"Non";"Non"
2022;"04100";"9800096";"3080";"l";"Non";"Non"
2022;"04100";"9800098";"5";"kg";"Non";"Non"
2022;"04100";"9800126";"20";"kg";"Non";"Non"
2022;"04100";"9800144";"0.5";"kg";"Non";"Non"
2022;"04100";"9800182";"30";"l";"Non";"Non"
2022;"04100";"9800219";"20";"l";"Non";"Non"
2022;"04100";"9800245";"1240";"kg";"Non";"Non"
2022;"04100";"9800259";"55";"l";"Non";"Non"
2022;"04100";"9800336";"34";"l";"Non";"Non"
2022;"04100";"9800474";"420";"kg";"Non";"Non"
2022;"04100";"9800481";"54";"l";"Non";"Non"
2022;"04100";"9900037";"2.25";"kg";"Non";"Non"
2022;"04100";"9900047";"5";"l";"Non";"Non"
2022;"04100";"9900227";"235";"l";"Non";"Non"
2022;"04100";"9900257";"135";"kg";"Oui";"Non"
2022;"04100";"9900354";"60";"kg";"Non";"Non"
2022;"04110";"2000044";"200";"l";"Non";"Non"
2022;"04110";"2010023";"85";"l";"Non";"Non"
2022;"04110";"2010130";"25";"kg";"Non";"Non"
2022;"04110";"2030323";"10";"l";"Non";"Non"
2022;"04110";"2030404";"220";"l";"Non";"Non"
2022;"04110";"2040146";"13.67";"l";"Non";"Non"
2022;"04110";"2050046";"3";"kg";"Non";"Non"
2022;"04110";"2060085";"1";"l";"Non";"Non"
2022;"04110";"2060119";"0.18";"kg";"Non";"Non"
2022;"04110";"2070107";"1";"l";"Non";"Non"
2022;"04110";"2080038";"5";"l";"Non";"Non"
2022;"04110";"2080098";"20";"l";"Non";"Non"
2022;"04110";"2090016";"40";"l";"Non";"Non"
