"annee";"code_postal_acheteur";"amm";"substance";"cas";"quantite_substance";"classification";"classification_mention";"achat_etranger"
2022;"75014";"2170381";"mesotrione";"104206-82-8";"1.4";"CMR";"";"Non"
2022;"75014";"2170381";"terbuthylazine";"5915-41-3";"6.6";"Env A";"";"Non"
2022;"75014";"2170979";"cloquintocet-mexyl";"99607-70-2";"0.2832";"Autre";"";"Non"
2022;"75014";"2170979";"florasulame";"145701-23-1";"0.0568";"Env A";"";"Non"
2022;"75014";"2170979";"pyroxsulame";"422556-08-9";"0.2832";"Env A";"";"Non"
2022;"75014";"2171035";"tebuconazole";"107534-96-3";"1.25";"CMR";"";"Non"
2022;"75014";"2171067";"bicarbonate de potassium";"298-14-6";"0.057375";"Autre";"";"Non"
2022;"75014";"2180124";"metalaxyl";"57837-19-1";"0.004";"Env B";"";"Non"
2022;"75014";"2180124";"prothioconazole";"178928-70-6";"0.02";"Env A";"";"Non"
2022;"75014";"2180233";"dicamba";"1918-00-9";"4.8";"Env B";"";"Non"
2022;"75014";"2180319";"cuivre du sulfate tribasique";"12527-76-3";"0.008176";"Env A";"Substitution";"Non"
2022;"75014";"2180380";"oxathiapiproline";"1003318-67-9";"0.102";"Env A";"";"Non"
2022;"75014";"2190062";"halauxifen-methyl";"943831-98-9";"0.07";"Env A";"";"Non"
2022;"75014";"2190062";"piclorame";"1918-02-1";"0.336";"Env A";"";"Non"
2022;"75014";"2190173";"metaldehyde";"108-62-3";"3.24";"CMR";"";"Non"
2022;"75014";"2190173";"phosphate ferrique";"10045-86-0";"5.2488";"Autre";"";"Non"
2022;"75014";"2190190";"acide phosphoreux";"10294-56-1";"0.000956";"Autre";"";"Non"
2022;"75014";"2190634";"azoxystrobine";"131860-33-8";"2.5";"Santé A";"";"Non"
2022;"75014";"2190635";"quizalofop-p-ethyl";"100646-51-3";"0.25";"Env A";"";"Non"
2022;"75014";"2190808";"huile de colza";"8002-13-9";"0.0145";"Autre";"";"Non"
2022;"75014";"2190808";"pyrethrines";"8003-34-7";"0.000145";"Env A";"";"Non"
2022;"75014";"2190811";"sels de potassium d'acides gras (c8-c18)";"67701-09-1";"0.328";"Autre";"";"Non"
2022;"75014";"2190811";"soufre";"7704-34-9";"0.1312";"Autre";"";"Non"
2022;"75014";"2190874";"soufre";"7704-34-9";"0.0256";"Autre";"";"Non"
2022;"75014";"2200526";"acide pelargonique";"112-05-0";"0.141375";"Autre";"";"Non"
2022;"75014";"2200753";"glyphosate";"1071-83-6";"24.3";"Env A";"";"Non"
2022;"75014";"2200756";"prohexadione-calcium";"127277-53-6";"0.5";"Env B";"";"Non"
2022;"75014";"2210013";"fenpicoxamide";"517875-34-2";"1";"Env A";"";"Non"
2022;"75014";"2210013";"prothioconazole";"178928-70-6";"2";"Env A";"";"Non"
2022;"75014";"2210128";"phosphonate de potassium";"13492-26-7";"15.1";"Autre";"";"Non"
2022;"75014";"2210138";"metazachlore";"67129-08-2";"18";"CMR";"";"Non"
2022;"75014";"2210138";"quinmerac";"90717-03-6";"4.5";"Env A";"";"Non"
2022;"75014";"2210192";"prosulfocarbe";"52888-80-9";"16";"Env A";"";"Non"
2022;"75014";"2210743";"prothioconazole";"178928-70-6";"2.5";"Env A";"";"Non"
2022;"75014";"2210743";"tebuconazole";"107534-96-3";"2.5";"CMR";"";"Non"
2022;"75014";"7200313";"alcools terpeniques";"98-55-5";"0.9975";"Autre";"";"Non"
2022;"75014";"8400255";"metsulfuron-methyl";"74223-64-6";"0.1";"Env A";"Substitution";"Non"
2022;"75014";"8400528";"isoxaben";"82558-50-7";"0.375";"Env B";"";"Non"
2022;"75014";"8400574";"propyzamide";"23950-58-5";"16";"CMR";"Substitution";"Non"
2022;"75014";"8600243";"aclonifen";"74070-46-5";"6";"CMR";"";"Non"
2022;"75014";"8700107";"metirame";"9006-42-2";"7.63";"Env A";"";"Non"
2022;"75014";"8700111";"huile de ricin";"8001-79-4";"0.2304";"Autre";"";"Non"
2022;"75014";"8700111";"resines (colophane)";"8050-09-7";"0.1152";"Autre";"";"Non"
2022;"75014";"8700462";"prosulfocarbe";"52888-80-9";"8";"Env A";"";"Non"
2022;"75014";"8800395";"lambda-cyhalothrine";"91465-08-6";"0.225";"Santé A";"Substitution";"Non"
2022;"75014";"8800395";"pyrimicarbe";"23103-98-2";"4.5";"CMR";"";"Non"
2022;"75014";"8900564";"tau-fluvalinate";"102851-06-9";"4.8";"Env A";"";"Non"
2022;"75014";"9000222";"soufre";"7704-34-9";"21";"Autre";"";"Non"
2022;"75014";"9000833";"metazachlore";"67129-08-2";"4";"CMR";"";"Non"
2022;"75014";"9000833";"quinmerac";"90717-03-6";"1";"Env A";"";"Non"
2022;"75014";"9100418";"nicosulfuron";"111991-09-4";"0.4";"Env A";"";"Non"
2022;"75014";"9200214";"soufre pour pulverisation (micronise)";"7704-34-9";"17.52";"Autre";"";"Non"
2022;"75014";"9200215";"cymoxanil";"57966-95-7";"0.12";"CMR";"";"Non"
2022;"75014";"9200215";"metirame";"9006-42-2";"1.425";"Env A";"";"Non"
2022;"75014";"9300143";"folpel";"133-07-3";"1.6";"CMR";"";"Non"
2022;"75014";"9300189";"fluroxypyr";"69377-81-7";"0.1";"Env B";"";"Non"
2022;"75014";"9300189";"triclopyr";"55335-06-3";"0.3";"Env B";"";"Non"
2022;"75014";"9400085";"etofenprox";"80844-07-1";"0.2875";"Santé A";"";"Non"
2022;"75014";"9500147";"soufre pour pulverisation (micronise)";"7704-34-9";"2.60";"Autre";"";"Non"
2022;"75014";"9500341";"soufre";"7704-34-9";"1.8";"Autre";"";"Non"
2022;"75014";"9500595";"2,4-d";"94-75-7";"0.15";"Env B";"";"Non"
2022;"75014";"9500595";"2,4-mcpa";"94-74-6";"0.175";"Env A";"";"Non"
2022;"75014";"9500595";"clopyralid";"1702-17-6";"0.035";"Autre";"";"Non"
2022;"75014";"9600370";"2,4-mcpa";"94-74-6";"3.5";"Env A";"";"Non"
2022;"75014";"9600370";"clopyralid (sous forme de sel de monoethanolamine)";"57754-85-5";"0.35";"Autre";"";"Non"
2022;"75014";"9700070";"flazasulfuron";"104040-78-0";"0.025";"Env A";"";"Non"
2022;"75014";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.8";"Santé A";"Substitution";"Non"
2022;"75014";"9800344";"fludioxonil";"131341-86-1";"0.0045";"Env A";"";"Non"
2022;"75014";"9800344";"metalaxyl-m";"70630-17-0";"0.001746";"Autre";"";"Non"
2022;"75014";"9800420";"spiroxamine";"118134-30-8";"0.5";"CMR";"";"Non"
2022;"75014";"9800481";"fleur de chaux (chaux eteinte)";"1305-62-0";"6.396";"Autre";"";"Non"
2022;"75014";"9900257";"cuivre du sulfate de cuivre";"8011-63-0";"0.2";"Env A";"Substitution";"Non"
2022;"75015";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"304";"Autre";"";"Non"
2022;"75015";"2000122";"metalaxyl-m";"70630-17-0";"0.06784";"Autre";"";"Non"
2022;"75015";"2000327";"carfentrazone ethyl";"128639-02-1";"0.06";"Env A";"";"Non"
2022;"75015";"2000380";"clethodime";"99129-21-2";"0.6";"Env B";"";"Non"
2022;"75015";"2000517";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"4.7232";"Santé A";"Substitution";"Non"
2022;"75015";"2010023";"deltamethrine";"52918-63-5";"0.2364";"Santé A";"";"Non"
2022;"75015";"2010123";"cyanamide de calcium";"156-62-7";"9";"Autre";"";"Non"
2022;"75015";"2010130";"cuivre de l'oxyde cuivreux";"1317-39-1";"15.0";"Env A";"Substitution";"Non"
2022;"75015";"2010280";"metconazole";"125116-23-6";"1.8";"CMR";"";"Non"
2022;"75015";"2010398";"folpel";"133-07-3";"7.084";"CMR";"";"Non"
2022;"75001";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"16";"Autre";"";"Non"
2022;"75001";"2000327";"carfentrazone ethyl";"128639-02-1";"0.0018";"Env A";"";"Non"
2022;"75001";"2000517";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"0.0288";"Santé A";"Substitution";"Non"
2022;"75001";"2010023";"deltamethrine";"52918-63-5";"0.01515";"Santé A";"";"Non"
2022;"75001";"2010130";"cuivre de l'oxyde cuivreux";"1317-39-1";"2.25";"Env A";"Substitution";"Non"
2022;"75001";"2030175";"bacillus thuringiensis ssp kurstaki souche sa-11";"68038-71-1";"0.0255";"Autre";"";"Non"
2022;"75001";"2060050";"metrafenone";"220899-03-6";"0.5";"Env A";"";"Non"
2022;"75001";"2060088";"benoxacor";"98730-04-2";"0.4";"Autre";"";"Non"
2022;"75001";"2060088";"mesotrione";"104206-82-8";"0.8";"CMR";"";"Non"
2022;"75001";"2060088";"s-metolachlore";"87392-12-9";"8";"Env A";"";"Non"
2022;"75001";"2080026";"nicosulfuron";"111991-09-4";"0.06";"Env A";"";"Non"
2022;"75001";"2080105";"glyphosate";"1071-83-6";"37.8";"Env A";"";"Non"
2022;"75001";"2090037";"dicamba";"1918-00-9";"0.5";"Env B";"";"Non"
2022;"75001";"2090037";"prosulfuron";"94125-34-5";"0.05";"Env A";"Substitution";"Non"
2022;"75001";"2090050";"cypermethrine";"52315-07-8";"2.592";"Env A";"";"Non"
2022;"75001";"2090057";"metsulfuron-methyl";"74223-64-6";"0.222";"Env A";"Substitution";"Non"
2022;"75001";"2090057";"tribenuron-methyle";"101200-48-0";"0.444";"Env A";"";"Non"
2022;"75001";"2090064";"imazamox";"114311-32-9";"1";"Env A";"Substitution";"Non"
2022;"75001";"2090093";"glyphosate";"1071-83-6";"18";"Env A";"";"Non"
2022;"75001";"2090132";"cuivre du sulfate tribasique";"12527-76-3";"1.356994";"Env A";"Substitution";"Non"
2022;"75001";"2090132";"zoxamide";"156052-68-5";"0.2036";"Env A";"";"Non"
2022;"75001";"2090146";"abamectine";"71751-41-2";"0.000041";"CMR";"";"Non"
2022;"75001";"2090146";"pyrethrines";"8003-34-7";"0.00055";"Env A";"";"Non"
2022;"75001";"2090199";"huile de colza";"8002-13-9";"0.08253";"Autre";"";"Non"
2022;"75001";"2090199";"pyrethrines";"8003-34-7";"0.000459";"Env A";"";"Non"
2022;"75001";"2100030";"phosphate ferrique";"10045-86-0";"0.594";"Autre";"";"Non"
2022;"75001";"2100041";"phosphonate de potassium";"13492-26-7";"7.55";"Autre";"";"Non"
2022;"75001";"2100052";"cyprodinyl";"121552-61-2";"18";"Env A";"";"Non"
2022;"75001";"2100108";"prothioconazole";"178928-70-6";"0.625";"Env A";"";"Non"
2022;"75001";"2100108";"tebuconazole";"107534-96-3";"0.625";"CMR";"";"Non"
2022;"75001";"2100138";"cloquintocet-mexyl";"99607-70-2";"0.9375";"Autre";"";"Non"
2022;"75001";"2100138";"pinoxaden";"243973-20-8";"3.75";"CMR";"";"Non"
2022;"75001";"2100181";"fluopicolide";"239110-15-7";"0.005328";"Env A";"";"Non"
2022;"75001";"2100181";"fosetyl-aluminium";"39148-24-8";"0.080004";"Autre";"";"Non"
2022;"75001";"2100221";"ametoctradine";"865318-97-4";"0.7896";"Env A";"";"Non"
2022;"75001";"2100221";"metirame";"9006-42-2";"2.8952";"Env A";"";"Non"
2022;"75001";"2110059";"bicarbonate de potassium";"298-14-6";"8.5";"Autre";"";"Non"
2022;"75001";"2110090";"azoxystrobine";"131860-33-8";"1.25";"Santé A";"";"Non"
2022;"75001";"2110102";"difenoconazole";"119446-68-3";"0.215";"Env A";"";"Non"
2022;"75001";"2110102";"fludioxonil";"131341-86-1";"0.215";"Env A";"";"Non"
2022;"75001";"2110102";"sedaxane";"874967-67-6";"0.43";"CMR";"";"Non"
2022;"75001";"2110104";"clopyralid";"1702-17-6";"2.16";"Autre";"";"Non"
2022;"75001";"2110104";"florasulame";"145701-23-1";"0.0675";"Env A";"";"Non"
2022;"75001";"2110104";"fluroxypyr-meptyl";"81406-37-3";"3.888";"Env A";"";"Non"
2022;"75001";"2110149";"huile de colza";"8002-13-9";"0.373152";"Autre";"";"Non"
2022;"75001";"2110180";"cuivre de l'oxyde cuivreux";"1317-39-1";"0.075";"Env A";"Substitution";"Non"
2022;"75001";"2110197";"spiroxamine";"118134-30-8";"0.01";"CMR";"";"Non"
2022;"75001";"2120048";"aminopyralid";"150114-71-9";"0.09";"Env A";"";"Non"
2022;"75001";"2120048";"triclopyr";"55335-06-3";"0.72";"Env B";"";"Non"
2022;"75001";"2120132";"dimethomorphe";"110488-70-5";"0.36";"Env A";"Exclusion";"Non"
2022;"75001";"2120132";"metirame";"9006-42-2";"1.76";"Env A";"";"Non"
2022;"75001";"2120143";"glyphosate";"1071-83-6";"38.4432";"Env A";"";"Non"
2022;"75001";"2130049";"cyflufenamid";"180409-60-3";"0.135";"Env A";"";"Non"
2022;"75001";"2130049";"difenoconazole";"119446-68-3";"0.27";"Env A";"";"Non"
2022;"75001";"2130059";"lambda-cyhalothrine";"91465-08-6";"0.5";"Santé A";"Substitution";"Non"
2022;"75001";"2130067";"cyflufenamid";"180409-60-3";"0.001";"Env A";"";"Non"
2022;"75001";"2130086";"metaldehyde";"108-62-3";"3";"CMR";"";"Non"
2022;"75001";"2130091";"diflufenicanil";"83164-33-4";"4";"Env B";"";"Non"
2022;"75001";"2130152";"fluopyram";"658066-35-4";"0.075";"Env A";"";"Non"
2022;"75001";"2130152";"trifloxystrobine";"141517-21-7";"0.075";"Env A";"";"Non"
2022;"75001";"2130202";"fluopyram";"658066-35-4";"1.25";"Env A";"";"Non"
2022;"75001";"2130202";"prothioconazole";"178928-70-6";"1.25";"Env A";"";"Non"
2022;"75001";"2140098";"aminopyralid";"150114-71-9";"0.18445";"Env A";"";"Non"
2022;"75001";"2140098";"propyzamide";"23950-58-5";"17.5";"CMR";"Substitution";"Non"
2022;"75001";"2140121";"acide pelargonique";"112-05-0";"0.691387";"Autre";"";"Non"
2022;"75001";"2140167";"acide decanoique";"334-48-5";"0.011994";"Env B";"";"Non"
2022;"75001";"2140167";"acide octanoique";"124-07-2";"0.017991";"Env B";"";"Non"
2022;"75001";"2140193";"sulfate de fer (sulfate ferreux heptahydrate)";"7782-63-0";"0.187";"Autre";"";"Non"
2022;"75001";"2140252";"phosphate ferrique";"10045-86-0";"0.014375";"Autre";"";"Non"
2022;"75001";"2150028";"metobromuron";"3060-89-7";"25";"CMR";"";"Non"
2022;"75001";"2150140";"glyphosate";"1071-83-6";"28.8072";"Env A";"";"Non"
2022;"75001";"2150387";"ametoctradine";"865318-97-4";"1.5";"Env A";"";"Non"
2022;"75001";"2150387";"dimethomorphe";"110488-70-5";"1.125";"Env A";"Exclusion";"Non"
2022;"75001";"2150417";"bacillus thuringiensis ssp kurstaki souche abts-351";"68038-71-1";"0.007663";"Autre";"";"Non"
2022;"75001";"2150790";"phosphate ferrique";"10045-86-0";"0.024";"Autre";"";"Non"
2022;"75001";"2160226";"phosphate ferrique";"10045-86-0";"1.936";"Autre";"";"Non"
2022;"75001";"2160260";"metconazole";"125116-23-6";"2.7";"CMR";"";"Non"
2022;"75001";"2160959";"benzovindiflupyr";"1072957-71-1";"2.25";"Santé A";"Substitution";"Non"
2022;"75001";"2160959";"prothioconazole";"178928-70-6";"4.5";"Env A";"";"Non"
2022;"75001";"2160963";"fluxapyroxad";"907204-31-3";"0.3";"Santé A";"";"Non"
2022;"75001";"2170243";"acide pelargonique";"112-05-0";"0.135";"Autre";"";"Non"
2022;"75001";"2170381";"mesotrione";"104206-82-8";"0.35";"CMR";"";"Non"
2022;"75001";"2170381";"terbuthylazine";"5915-41-3";"1.65";"Env A";"";"Non"
2022;"75001";"2170458";"cuivre du sulfate tribasique";"12527-76-3";"0.024";"Env A";"Substitution";"Non"
2022;"75001";"2170458";"fosetyl-aluminium";"39148-24-8";"0.032";"Autre";"";"Non"
2022;"75001";"2170691";"diflufenicanil";"83164-33-4";"0.625";"Env B";"";"Non"
2022;"75001";"2170691";"metribuzine";"21087-64-9";"2.5";"Env A";"";"Non"
2022;"75001";"2171067";"bicarbonate de potassium";"298-14-6";"0.003188";"Autre";"";"Non"
2022;"75001";"2171119";"mandipropamide";"374726-62-2";"0.380";"Env A";"";"Non"
2022;"75001";"2171119";"zoxamide";"156052-68-5";"0.3648";"Env A";"";"Non"
2022;"75001";"2180834";"benalaxyl-m";"98243-83-5";"0.004";"Env A";"";"Non"
2022;"75001";"2180834";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"0.012";"Santé A";"Substitution";"Non"
2022;"75001";"2180834";"cuivre de l'oxychlorure de cuivre";"1332-65-6";"0.012";"Santé A";"Substitution";"Non"
2022;"75001";"2190062";"halauxifen-methyl";"943831-98-9";"0.06";"Env A";"";"Non"
2022;"75001";"2190062";"piclorame";"1918-02-1";"0.288";"Env A";"";"Non"
2022;"75001";"2190214";"aclonifen";"74070-46-5";"6.75";"CMR";"";"Non"
2022;"75001";"2190214";"diflufenicanil";"83164-33-4";"0.9";"Env B";"";"Non"
2022;"75001";"2190214";"flufenacet";"142459-58-3";"1.125";"Env A";"";"Non"
2022;"75001";"2190811";"sels de potassium d'acides gras (c8-c18)";"67701-09-1";"0.008";"Autre";"";"Non"
2022;"75001";"2190811";"soufre";"7704-34-9";"0.0032";"Autre";"";"Non"
2022;"75001";"2220146";"prosulfocarbe";"52888-80-9";"56";"Env A";"";"Non"
2022;"75001";"7700703";"pyrimiphos-methyl";"29232-93-7";"427.5";"Santé A";"";"Non"
2022;"75001";"8700107";"metirame";"9006-42-2";"1.4";"Env A";"";"Non"
2022;"75001";"8700462";"prosulfocarbe";"52888-80-9";"24";"Env A";"";"Non"
2022;"75001";"8800395";"lambda-cyhalothrine";"91465-08-6";"0.05";"Santé A";"Substitution";"Non"
2022;"75001";"8800395";"pyrimicarbe";"23103-98-2";"1";"CMR";"";"Non"
2022;"75001";"8800841";"difenoconazole";"119446-68-3";"0.025";"Env A";"";"Non"
2022;"75001";"8900564";"tau-fluvalinate";"102851-06-9";"0.072";"Env A";"";"Non"
2022;"75001";"9000222";"soufre";"7704-34-9";"24.682";"Autre";"";"Non"
2022;"75001";"9200215";"cymoxanil";"57966-95-7";"0.18";"CMR";"";"Non"
2022;"75001";"9200215";"metirame";"9006-42-2";"2.1375";"Env A";"";"Non"
2022;"75001";"9200436";"cuivre de l'oxychlorure de cuivre";"1332-40-7";"1.2";"Santé A";"Substitution";"Non"
2022;"75001";"9200436";"cymoxanil";"57966-95-7";"0.12";"CMR";"";"Non"
2022;"75001";"9400052";"clethodime";"99129-21-2";"1.2";"Env B";"";"Non"
2022;"75001";"9400085";"etofenprox";"80844-07-1";"1.4950";"Santé A";"";"Non"
2022;"75001";"9400280";"flumioxazine";"103361-09-7";"0.01";"CMR";"";"Non"
2022;"75001";"9400485";"cymoxanil";"57966-95-7";"0.12";"CMR";"";"Non"
2022;"75001";"9400485";"folpel";"133-07-3";"1.002";"CMR";"";"Non"
2022;"75001";"9500234";"tetraconazole";"112281-77-3";"0.1";"Env A";"";"Non"
2022;"75001";"9500341";"soufre";"7704-34-9";"0.6";"Autre";"";"Non"
2022;"75001";"9500568";"cyprodinyl";"121552-61-2";"0.375";"Env A";"";"Non"
2022;"75001";"9500568";"fludioxonil";"131341-86-1";"0.25";"Env A";"";"Non"
2022;"75001";"9500628";"bentazone";"25057-89-0";"2.61";"Env B";"";"Non"
2022;"75001";"9600001";"cymoxanil";"57966-95-7";"0.12";"CMR";"";"Non"
2022;"75001";"9600001";"folpel";"133-07-3";"0.75";"CMR";"";"Non"
2022;"75001";"9600001";"fosetyl-aluminium";"39148-24-8";"1.5";"Autre";"";"Non"
2022;"75001";"9800245";"soufre pour pulverisation (micronise)";"7704-34-9";"1.768";"Autre";"";"Non"
2022;"75001";"9800336";"lambda-cyhalothrine";"91465-08-6";"0.83";"Santé A";"Substitution";"Non"
2022;"75001";"9800420";"spiroxamine";"118134-30-8";"0.01";"CMR";"";"Non"
2022;"75001";"9800474";"cuivre du sulfate de cuivre";"8011-63-0";"6.012";"Env A";"Substitution";"Non"
2022;"75001";"9900037";"trifloxystrobine";"141517-21-7";"0.06";"Env A";"";"Non"
2022;"75001";"9900047";"mesotrione";"104206-82-8";"0.5";"CMR";"";"Non"
2022;"75002";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"16";"Autre";"";"Non"
2022;"75002";"2030175";"bacillus thuringiensis ssp kurstaki souche sa-11";"68038-71-1";"0.017";"Autre";"";"Non"
2022;"75002";"2090119";"cuivre du sulfate tribasique";"12527-76-3";"1.9";"Env A";"Substitution";"Non"
2022;"75002";"2100181";"fluopicolide";"239110-15-7";"0.2664";"Env A";"";"Non"
2022;"75002";"2100181";"fosetyl-aluminium";"39148-24-8";"4.0002";"Autre";"";"Non"
2022;"75002";"2100221";"ametoctradine";"865318-97-4";"0.6";"Env A";"";"Non"
2022;"75002";"2100221";"metirame";"9006-42-2";"2.2";"Env A";"";"Non"
2022;"75002";"2110101";"pyraflufen-ethyl";"129630-19-9";"0.0265";"Env A";"";"Non"
2022;"75002";"2110149";"huile de colza";"8002-13-9";"0.043264";"Autre";"";"Non"
2022;"75002";"2110150";"huile de colza";"8002-13-9";"0.20202";"Autre";"";"Non"
2022;"75002";"2110197";"spiroxamine";"118134-30-8";"0.5";"CMR";"";"Non"
2022;"75002";"2130049";"cyflufenamid";"180409-60-3";"0.03";"Env A";"";"Non"
2022;"75002";"2130049";"difenoconazole";"119446-68-3";"0.06";"Env A";"";"Non"
2022;"75002";"2130152";"fluopyram";"658066-35-4";"0.075";"Env A";"";"Non"
2022;"75002";"2130152";"trifloxystrobine";"141517-21-7";"0.075";"Env A";"";"Non"
2022;"75002";"2150140";"glyphosate";"1071-83-6";"1.8";"Env A";"";"Non"
2022;"75002";"2150417";"bacillus thuringiensis ssp kurstaki souche abts-351";"68038-71-1";"0.033205";"Autre";"";"Non"
2022;"75002";"2150790";"phosphate ferrique";"10045-86-0";"0.012";"Autre";"";"Non"
2022;"75002";"2170243";"acide pelargonique";"112-05-0";"0.45";"Autre";"";"Non"
2022;"75002";"2170355";"acide pelargonique";"112-05-0";"0.3734";"Autre";"";"Non"
2022;"75002";"2170691";"diflufenicanil";"83164-33-4";"0.0625";"Env B";"";"Non"
2022;"75002";"2170691";"metribuzine";"21087-64-9";"0.25";"Env A";"";"Non"
2022;"75002";"2171067";"bicarbonate de potassium";"298-14-6";"0.003188";"Autre";"";"Non"
2022;"75002";"2190760";"spinosad";"168316-95-8";"0.0011";"Env A";"";"Non"
2022;"75002";"2190808";"huile de colza";"8002-13-9";"0.021";"Autre";"";"Non"
2022;"75002";"2190808";"pyrethrines";"8003-34-7";"0.000210";"Env A";"";"Non"
2022;"75002";"8700107";"metirame";"9006-42-2";"7";"Env A";"";"Non"
2022;"75002";"8800519";"goudrons de pin";"8011-48-1";"0.8";"Autre";"";"Non"
2022;"75002";"8800841";"difenoconazole";"119446-68-3";"0.125";"Env A";"";"Non"
2022;"75002";"9600001";"cymoxanil";"57966-95-7";"0.24";"CMR";"";"Non"
2022;"75002";"9600001";"folpel";"133-07-3";"1.5";"CMR";"";"Non"
2022;"75002";"9600001";"fosetyl-aluminium";"39148-24-8";"3";"Autre";"";"Non"
2022;"75002";"9700070";"flazasulfuron";"104040-78-0";"0.05";"Env A";"";"Non"
2022;"75003";"2000018";"soufre pour pulverisation (micronise)";"7704-34-9";"3.12";"Autre";"";"Non"
2022;"75003";"2060050";"metrafenone";"220899-03-6";"2.065";"Env A";"";"Non"
2022;"75003";"2090127";"huile essentielle d'orange douce";"8028-48-6";"0.0324";"Env A";"";"Non"
2022;"75003";"2090132";"cuivre du sulfate tribasique";"12527-76-3";"0.874448";"Env A";"Substitution";"Non"
2022;"75003";"2090132";"zoxamide";"156052-68-5";"0.1312";"Env A";"";"Non"
2022;"75003";"2100059";"phosphonate de potassium";"13492-26-7";"2.8762";"Autre";"";"Non"
2022;"75003";"2100221";"ametoctradine";"865318-97-4";"0.1944";"Env A";"";"Non"
2022;"75003";"2100221";"metirame";"9006-42-2";"0.7128";"Env A";"";"Non"
2022;"75003";"2100231";"emamectine benzoate";"155569-91-8";"0.019";"Santé A";"";"Non"
2022;"75003";"2110059";"bicarbonate de potassium";"298-14-6";"3.6805";"Autre";"";"Non"
2022;"75003";"2110147";"fludioxonil";"131341-86-1";"0.29";"Env A";"";"Non"
2022;"75003";"2110149";"huile de colza";"8002-13-9";"0.02535";"Autre";"";"Non"
2022;"75003";"2110180";"cuivre de l'oxyde cuivreux";"1317-39-1";"0.075";"Env A";"Substitution";"Non"
2022;"75003";"2120132";"dimethomorphe";"110488-70-5";"0.1458";"Env A";"Exclusion";"Non"
2022;"75003";"2120132";"metirame";"9006-42-2";"0.7128";"Env A";"";"Non"
2022;"75003";"2130049";"cyflufenamid";"180409-60-3";"0.3096";"Env A";"";"Non"
2022;"75003";"2130049";"difenoconazole";"119446-68-3";"0.6192";"Env A";"";"Non"
2022;"75003";"2130152";"fluopyram";"658066-35-4";"1.025";"Env A";"";"Non"
2022;"75003";"2130152";"trifloxystrobine";"141517-21-7";"1.025";"Env A";"";"Non"
2022;"75003";"2140215";"(z)-9-dodecenylacetate";"16974-11-1";"0.08136";"Env A";"";"Non"
2022;"75003";"2140215";"e7,z9-dodecadienylacetate";"54364-62-4";"0.078120";"Env A";"";"Non"
2022;"75003";"2150067";"phosphonate de disodium";"13708-85-5";"1.625";"Autre";"";"Non"
2022;"75003";"2150417";"bacillus thuringiensis ssp kurstaki souche abts-351";"68038-71-1";"0.028096";"Autre";"";"Non"
2022;"75003";"2160963";"fluxapyroxad";"907204-31-3";"0.036";"Santé A";"";"Non"
2022;"75003";"2170458";"cuivre du sulfate tribasique";"12527-76-3";"0.321";"Env A";"Substitution";"Non"
2022;"75003";"2170458";"fosetyl-aluminium";"39148-24-8";"0.428";"Autre";"";"Non"
2022;"75003";"2171067";"bicarbonate de potassium";"298-14-6";"0.003188";"Autre";"";"Non"
2022;"75003";"2171119";"mandipropamide";"374726-62-2";"0.0875";"Env A";"";"Non"
2022;"75003";"2171119";"zoxamide";"156052-68-5";"0.084";"Env A";"";"Non"
2022;"75003";"2180124";"metalaxyl";"57837-19-1";"0.006";"Env B";"";"Non"
2022;"75003";"2180124";"prothioconazole";"178928-70-6";"0.03";"Env A";"";"Non"
2022;"75003";"2180380";"oxathiapiproline";"1003318-67-9";"0.013";"Env A";"";"Non"
2022;"75003";"2190499";"soufre";"7704-34-9";"5.789";"Autre";"";"Non"
2022;"75003";"2190730";"cos-oga";"";"0.01625";"Autre";"";"Non"
2022;"75003";"2190808";"huile de colza";"8002-13-9";"0.007";"Autre";"";"Non"
2022;"75003";"2190808";"pyrethrines";"8003-34-7";"0.000070";"Env A";"";"Non"
2022;"75003";"2190811";"sels de potassium d'acides gras (c8-c18)";"67701-09-1";"0.016";"Autre";"";"Non"
2022;"75003";"2190811";"soufre";"7704-34-9";"0.0064";"Autre";"";"Non"
2022;"75003";"2190874";"soufre";"7704-34-9";"0.0032";"Autre";"";"Non"
2022;"75003";"2200905";"difenoconazole";"119446-68-3";"1";"Env A";"";"Non"
2022;"75003";"8700107";"metirame";"9006-42-2";"0.798";"Env A";"";"Non"
2022;"75003";"9000222";"soufre";"7704-34-9";"11.858";"Autre";"";"Non"
2022;"75003";"9700070";"flazasulfuron";"104040-78-0";"0.25";"Env A";"";"Non"
2022;"75003";"9800420";"spiroxamine";"118134-30-8";"0.195";"CMR";"";"Non"
2022;"75003";"9900227";"cuivre de l'hydroxyde de cuivre";"20427-59-2";"6.66";"Santé A";"Substitution";"Non"
2022;"75003";"9900257";"cuivre du sulfate de cuivre";"8011-63-0";"0.2";"Env A";"Substitution";"Non"
2022;"75004";"2000125";"cuivre du sulfate de cuivre";"8011-63-0";"0.1";"Env A";"Substitution";"Non"
